	id_l	id_r	id_l count	l_org_name	l_city	l_state	l_postal_code	l_domain	l_clean_phone	r_org_name	r_city	r_state	r_postal_code	r_domain	r_clean_phone	jaro_score	fuzz_partial_score	fuzz_sort_score	fuzz_set_score	uniq	state_match	zip_match	domain_match	phone_match	overall_name_score	composite_match_score	is_match
3598732	100764	10250	3	Oklahoma Division of Student Assistance Programs	Durant	ok	74701	odsa.org	5807452268	Photographic Society of America	Oklahoma City	ok	73139	psa-photo.org	4058431437	0.595439847	0.35	0.43	0.43	0.016217737	1	0	0	0	1.378406492	2.378406492	0
14958	100758	18222	4	Ohio Bursars Association	Novelty	oh	44072	ohiobursars.org		OHIO AIR NATIONAL GUARD	COLUMBUS	oh	43235	WWW.OH.ANG.AF.MIL	6143367446	0.36352657	0.17	0.55	0.55	0.101419976	1	0	0	0	1.377274891	2.377274891	0
3652607	100765	50516	4	Oklahoma Historical Society	Oklahoma City	ok	73105	okhistory.org	4055212491	National Stripper Well Association	Oklahoma City	ok	73154	nswa.us	4052284112	0.642992012	0.41	0.39	0.39	0	1	0	0	0	1.374744009	2.374744009	0
4027630	100768	15277	3	PEO Sisterhood Mississippi	Waveland	ms	39576	peomississippi.org		MISSISSIPPI ASSOCIATION OF SCHOOL RESOURCE OFFICERS	TUPELO	ms	38804	N	6628400852	0.28280543	0.19	0.55	0.59	0.109679879	1	0	0	0	1.374123891	2.374123891	0
4126814	1006	16743	6	Michigan State University	Washington	dc	20003	msu.edu	5173551855	Travel Michigan	Lansing	mi	48913	michigan.org	5173354590	0.603232323	0.33	0.65	0.7	0.441065174	0	0	0	0	2.374022003	2.374022003	0
4442053	100752	23991	3	Oregon Association of Conservation Districts	Salem	or	97309	oacd.org	5035669157	OREGON LOTTERY	SALEM	or	97301	WWW.OREGONLOTTERY.ORG	5035411021	0.396103896	0.14	0.38	0.6	0.157208632	1	0	0	0	1.37289087	2.37289087	0
3601656	100765	1292	4	Oklahoma Historical Society	Oklahoma City	ok	73105	okhistory.org	4055212491	American Fidelity Assurance Company	Oklahoma City	ok	73114	americanfidelity.com	4055232000	0.56031746	0.37	0.45	0.45	0	1	0	0	0	1.372738095	2.372738095	0
3537537	100761	33746	3	OrangeTheory Fitness	Boca Raton	fl	33431	orangetheoryfitness.com	5617500900	Airport Revenue News	Boca Raton	fl	33487	airportrevenuenews.com	5612571026	0.566666667	0.36	0.45	0.45	0	1	0	0	0	1.37	2.37	0
10115	1000	16192	4	Miami University of Ohio	Oxford	oh	45056	muohio.edu	5135291809	DARE ASSOCIATION OF OHIO	DUBLIN	oh	43017	WWW.DARE-OH.ORG	6147619498	0.361111111	0.17	0.46	0.54	0.147568374	1	0	0	0	1.369685895	2.369685895	0
2127726	100779	47285	4	Peoples Institute for Survival & Beyond	New Orleans	la	70119	pisab.org	5043019292	"Event Specialists of New Orleans, LLC"	New Orleans	la	70130	eventsno.com	5045251115	0.625567106	0.32	0.44	0.44	0	1	0	0	0	1.369175329	2.369175329	0
4157494	1006	41870	4	Michigan State University	Washington	dc	20003	msu.edu	5173551855	Michigan Movers Association	Lansing	mi	48912	mimovers.org	5173383031	0.850635478	0.6	0.5	0.65	0.274107357	0	0	0	0	2.361637643	2.361637643	0
3614591	100763	34055	4	Oklahoma Academy of Physician Assistants	Oklahoma City	ok	73101	okpa.org	4052363161	"Association of Tribal Archives, Libraries, and Museums"	Oklahoma City	ok	73118	atalm.org	4054019657	0.584744268	0.38	0.39	0.43	0.014758059	1	0	0	0	1.360695289	2.360695289	0
4467464	100800	51058	3	Pittsburgh Supercomputing Center	Pittsburgh	pa	15213	psc.edu	4122684960	Concepts Management Group	Pittsburgh	pa	15221	conceptsmanage.com	4122435181	0.612685185	0.36	0.42	0.42	0	1	0	0	0	1.359513889	2.359513889	0
3210193	100822	43554	3	Region VI Pretreatment Association	North Little Rock	ar	72190	rvipa.org		Independent Insurance Agents of Arkansas	North Little Rock	ar	72118	iiaar.org	5012212444	0.61114082	0.38	0.41	0.41	0	1	0	0	0	1.358355615	2.358355615	0
3537973	100761	35507	3	OrangeTheory Fitness	Boca Raton	fl	33431	orangetheoryfitness.com	5617500900	Dealer Communications	Boca Raton	fl	33487	digitaldealer.com	5619959090	0.630663781	0.4	0.39	0.39	0	1	0	0	0	1.357997835	2.357997835	0
4148899	1006	40814	4	Michigan State University	Washington	dc	20003	msu.edu	5173551855	Michigan Press Association	Lansing	mi	48906	michiganpress.org	5173722424	0.838017094	0.56	0.43	0.59	0.360592822	0	0	0	0	2.354402053	2.354402053	0
3198426	100822	39323	3	Region VI Pretreatment Association	North Little Rock	ar	72190	rvipa.org		The Poultry Federation	Little Rock	ar	72201	thepoultryfederation.com	5013758131	0.574331551	0.45	0.39	0.39	0	1	0	0	0	1.353248663	2.353248663	0
3616426	100763	37472	4	Oklahoma Academy of Physician Assistants	Oklahoma City	ok	73101	okpa.org	4052363161	International Professional Rodeo Association	Oklahoma City	ok	73148	ipra-rodeo.com	4052356540	0.631585082	0.41	0.38	0.38	0	1	0	0	0	1.351188811	2.351188811	0
4173205	1006	7491	4	Michigan State University	East Lansing	mi	48824-1046	msu.edu	5173551855	MICHIGAN FORTY & EIGHT	Lansing	mi	48911	fortyandeight.org	5178822602	0.418787879	0.14	0.36	0.62	0.128407999	1	0	0	0	1.346702908	2.346702908	0
3539087	100761	47748	3	OrangeTheory Fitness	Boca Raton	fl	33431	orangetheoryfitness.com	5617500900	Meeting Resorts Inc	Boca Raton	fl	33496	meetingresorts.com	5614824915	0.60497076	0.37	0.41	0.41	0	1	0	0	0	1.34622807	2.34622807	0
4036822	100768	17080	3	PEO Sisterhood Mississippi	Waveland	ms	39576	peomississippi.org		MISSISSIPPI SCHOOL FOOD SERVICE ASSOCIATION	HAZELHURST	ms	39083		6018941512	0.290101371	0.19	0.49	0.59	0.116321989	1	0	0	0	1.344559012	2.344559012	0
4169268	1006	4789	3	Michigan State University	East Lansing	mi	48824-1046	msu.edu	5173551855	ENVIRONMENTAL RESEARCH INST/MICHIGAN	ANN ARBOR	mi	48113-4001	NULL	3139941200	0.423703704	0.16	0.39	0.49	0.164418431	1	0	0	0	1.344405424	2.344405424	0
3857438	100816	32568	3	Rose City Futsal	Portland	or	97213	rosecityfutsal.com	5037342382	Portland Lee''s Family Association	Portland	or	97214	leeondong.org	5032340429	0.589869281	0.38	0.41	0.41	0	1	0	0	0	1.342401961	2.342401961	0
4163725	1006	43100	4	Michigan State University	Washington	dc	20003	msu.edu	5173551855	Michigan Education Association	E. Lansing	mi	48826-2573	mea.org	5173326551	0.670457516	0.56	0.36	0.55	0.490486028	0	0	0	0	2.34107218	2.34107218	0
4155017	1006	41568	4	Michigan State University	Washington	dc	20003	msu.edu	5173551855	Michigan Forest Association	Lansing	mi	48906-1987	michiganforests.org	5178167879	0.850635478	0.56	0.38	0.62	0.354943985	0	0	0	0	2.340392586	2.340392586	0
3210654	100822	43591	3	Region VI Pretreatment Association	North Little Rock	ar	72190	rvipa.org		American Institute of Architects - Arkansas Chapter	Little Rock	ar	72201	aiaar.org	5016611111	0.626361656	0.38	0.39	0.39	0	1	0	0	0	1.339771242	2.339771242	0
4121701	1006	15274	4	Michigan State University	East Lansing	mi	48824-1046	msu.edu	5173551855	MICHIGAN ORGANIZATION MOTHERS OF TWINS CLUBS	EAST JORDAN	mi	49727	WWW.MOMOTC.ORG	2315827042	0.333636364	0.2	0.46	0.49	0.151236459	1	0	0	0	1.339581962	2.339581962	0
4138212	1006	38832	3	Michigan State University	East Lansing	mi	48824-1046	msu.edu	5173551855	American Council of Snowmobile Associations	East Lansing	mi	48823	snowmobilers.org	5173514362	0.545697674	0.36	0.44	0.44	0	1	0	0	0	1.339273256	2.339273256	0
2123219	100779	37080	3	Peoples Institute for Survival & Beyond	New Orleans	la	70119	pisab.org	5043019292	Offshore Marine Service Association	New Orleans	la	70112	offshoremarine.org	5045289411	0.604034613	0.34	0.42	0.42	0	1	0	0	0	1.33802596	2.33802596	0
2129401	100779	49909	3	Peoples Institute for Survival & Beyond	New Orleans	la	70119	pisab.org	5043019292	International Association for Research on Service-Learning and Community Engagement	New Orleans	la	70118	researchslce.org	5048623366	0.583003644	0.41	0.35	0.4	0.019857602	1	0	0	0	1.337039136	2.337039136	0
2124583	100779	41895	3	Peoples Institute for Survival & Beyond	New Orleans	la	70119	pisab.org	5043019292	Southern United States Trade Association	New Orleans	la	70139	susta.org	5045685986	0.622008547	0.38	0.39	0.39	0	1	0	0	0	1.33650641	2.33650641	0
3204003	100822	41155	3	Region VI Pretreatment Association	North Little Rock	ar	72190	rvipa.org		Associated General Contractors of America - Arkansas Chapter	Little Rock	ar	72203	agcar.net	5013754436	0.608636788	0.35	0.41	0.41	0	1	0	0	0	1.333977591	2.333977591	0
3194487	100822	30587	3	Region VI Pretreatment Association	North Little Rock	ar	72190	rvipa.org		Secret Service Financial Crimes Conference	Little Rock	ar	72201	etstracking.com	5013246241	0.587259146	0.41	0.39	0.39	0	1	0	0	0	1.33294436	2.33294436	0
3659964	100763	6301	4	Oklahoma Academy of Physician Assistants	Oklahoma City	ok	73101	okpa.org	4052363161	International Federation for Choral Music	Oklahoma City	ok	73102-2207	ifcm.net	3129968744	0.567064334	0.37	0.42	0.42	0	1	0	0	0	1.33279825	2.33279825	0
1978364	1012	32370	3	Middle Tennessee State University	Murfreesboro	tn	NULL	mtsu.edu		TENNESSEE DEPARTMENT OF ENVIRONMENT & CONSERVATION	NASHVILLE	tn	37243	tn.gov	4238545417	0.322828283	0.15	0.4	0.52	0.189530421	1	0	0	0	1.328916844	2.328916844	0
4167637	1006	44415	4	Michigan State University	Washington	dc	20003	msu.edu	5173551855	Michigan PRIMA	Lansing	mi	48917-6872	miprima.org	5174921380	0.667619048	0.64	0.56	0.73	0.253294863	0	0	0	0	2.32815658	2.32815658	0
3536345	100761	24359	3	OrangeTheory Fitness	Boca Raton	fl	33431	orangetheoryfitness.com	5617500900	Florida Brain Tumor Association	Boca Raton	fl	33498	floridabraintumor.com	9546515656	0.535938792	0.45	0.39	0.39	0	1	0	0	0	1.324454094	2.324454094	0
3859005	100762	36124	3	Oregon-Idaho United Methodist Church	Portland	or	97201	umoi.org	5032267931	The Portland Swing Dance Club	Portland	or	97228-6761	portlandswing.org		0.595785441	0.31	0.43	0.43	0	1	0	0	0	1.32433908	2.32433908	0
1065159	100795	12474	3	Professional Datasolutions Inc.	Temple	tx	76504	pdisoftware.com	2547717100	"Texas Extension Education Association, Formerly Tx Association Family/Commu"	San Antonio	tx	78230	bexar-tx.tamu.edu	2106310429	0.545286738	0.45	0.38	0.39	0	1	0	0	0	1.323965054	2.323965054	0
3207330	100822	42609	3	Region VI Pretreatment Association	North Little Rock	ar	72190	rvipa.org		Associated Builders and Contractors - Arkansas Chapter	North Little Rock	ar	72113	abcark.org	5018120828	0.57275236	0.35	0.42	0.42	0	1	0	0	0	1.32206427	2.32206427	0
4156283	1006	41764	3	Michigan State University	Washington	dc	20003	msu.edu	5173551855	Michigan Rural Water Association	Okemos	mi	48864-5928	mrwa.net	5176572601	0.828644737	0.56	0.46	0.56	0.343090764	0	0	0	0	2.321119699	2.321119699	0
3616428	100765	37472	4	Oklahoma Historical Society	Oklahoma City	ok	73105	okhistory.org	4055212491	International Professional Rodeo Association	Oklahoma City	ok	73148	ipra-rodeo.com	4052356540	0.571489751	0.41	0.39	0.39	0	1	0	0	0	1.321117313	2.321117313	0
4127879	1006	16818	3	Michigan State University	Washington	dc	20003	msu.edu	5173551855	Michigan Music Conference	Ann Arbor	mi	48108	michiganmusicconference.org	7342398104	0.831	0.52	0.48	0.56	0.351908173	0	0	0	0	2.32111226	2.32111226	0
4129042	1006	18841	3	Michigan State University	East Lansing	mi	48824-1046	msu.edu	5173551855	MICHIGAN CONCRETE PAVING ASSOCIATION	OKEMOS	mi	48864	WWW.DURABLEROADS.COM	5173477720	0.34037037	0.12	0.39	0.52	0.195427998	1	0	0	0	1.320919775	2.320919775	0
4144645	1006	39681	3	Michigan State University	Washington	dc	20003	msu.edu	5173551855	Michigan Veterinary Medical Association	Okemos	mi	48864-3986	michvma.org	5173474710	0.82807326	0.56	0.44	0.59	0.335344473	0	0	0	0	2.316571655	2.316571655	0
3193839	100822	27561	3	Region VI Pretreatment Association	North Little Rock	ar	72190	rvipa.org		Bumper to Bumper Auto Parts Specialists	Little Rock	ar	72206	800autotalk.com	5013777230	0.634866767	0.35	0.38	0.39	0	1	0	0	0	1.316150075	2.316150075	0
3605768	100767	1566	4	Oklahoma Coaches Association	Oklahoma City	ok	73139	okcoachesassn.com	4056359300	The American Racing Pigeon Union	Oklahoma City	ok	73154-0465	pigeon.org	4058485801	0.534821429	0.36	0.43	0.43	0	1	0	0	0	1.316116071	2.316116071	0
4167067	1006	44298	3	Michigan State University	Washington	dc	20003	msu.edu	5173551855	Michigan Concrete Association	Okemos	mi	48864	miconcrete.org	5173477720	0.847931034	0.56	0.37	0.59	0.359230904	0	0	0	0	2.314794632	2.314794632	0
3606128	100764	16759	3	Oklahoma Division of Student Assistance Programs	Durant	ok	74701	odsa.org	5807452268	Martial Arts Industry Association	Oklahoma City	ok	73110	maiahub.com	8666266226	0.622668998	0.39	0.37	0.37	0	1	0	0	0	1.314501748	2.314501748	0
2117729	100779	17461	3	Peoples Institute for Survival & Beyond	New Orleans	la	70119	pisab.org	5043019292	National States Geographic Information Council	New Orleans	la	70115	nsgic.org	5042659720	0.61160659	0.36	0.39	0.39	0	1	0	0	0	1.313704942	2.313704942	0
3605006	100767	1471	4	Oklahoma Coaches Association	Oklahoma City	ok	73139	okcoachesassn.com	4056359300	American National CattleWomen	Oklahoma City	ok	73116	ancw.org	3038503441	0.550985222	0.36	0.42	0.42	0	1	0	0	0	1.313238916	2.313238916	0
4139234	1006	39241	4	Michigan State University	Washington	dc	20003	msu.edu	5173551855	Michigan Credit Union League	Lansing	mi	48933	mcul.org	8002626285	0.835082707	0.6	0.45	0.6	0.299465255	0	0	0	0	2.313009912	2.313009912	0
2116535	100779	10067	3	Peoples Institute for Survival & Beyond	New Orleans	la	70119	pisab.org	5043019292	Pan American Life Insurance Company	New Orleans	la	70130	palig.com	5045661300	0.56996337	0.34	0.42	0.42	0	1	0	0	0	1.312472527	2.312472527	0
2091584	100749	47724	6	Oxford House World Services	Silver Spring	md	20910	oxfordhouse.org	3015872916	"Baltimore Washington Area Worldcon Association, Inc."	Silver Spring	md	20904-3505	None	3016221928	0.55982906	0.41	0.39	0.39	0	1	0	0	0	1.312371795	2.312371795	0
3660329	100765	6464	4	Oklahoma Historical Society	Oklahoma City	ok	73105	okhistory.org	4055212491	International Pentecostal Holiness Church	Oklahoma	ok	73157	iphc.org	4057877110	0.609515206	0.44	0.35	0.35	0	1	0	0	0	1.312136405	2.312136405	0
3606127	100763	16759	4	Oklahoma Academy of Physician Assistants	Oklahoma City	ok	73101	okpa.org	4052363161	Martial Arts Industry Association	Oklahoma City	ok	73110	maiahub.com	8666266226	0.62688845	0.36	0.38	0.38	0	1	0	0	0	1.310166337	2.310166337	0
4145579	1006	40511	4	Michigan State University	Washington	dc	20003	msu.edu	5173551855	Michigan Manufacturers Association	Lansing	mi	48933	mma-net.org	5173725900	0.685221878	0.56	0.41	0.58	0.422001038	0	0	0	0	2.309417965	2.309417965	0
3189560	100822	10675	3	Region VI Pretreatment Association	North Little Rock	ar	72190	rvipa.org		Neighborhood Networks National Consortium	North Little Rock	ar	72116	nationalnnc.org		0.615380617	0.39	0.37	0.37	0	1	0	0	0	1.309035463	2.309035463	0
4461162	100800	13604	3	Pittsburgh Supercomputing Center	Pittsburgh	pa	15213	psc.edu	4122684960	United States Steel Corporation	Pittsburgh	pa	15219	ussteel.com	4124331121	0.595200198	0.39	0.38	0.38	0	1	0	0	0	1.308900149	2.308900149	0
3860629	100762	45342	3	Oregon-Idaho United Methodist Church	Portland	or	97201	umoi.org	5032267931	Multnomah Education Service District	Portland	or	97220	mesd.k12.or.us	5032551841	0.603703704	0.36	0.39	0.39	0	1	0	0	0	1.307777778	2.307777778	0
3651114	100773	50097	4	Paycom	Oklahoma City	ok	73142	paycom.com	4057226900	Oklahoma PTA	Oklahoma City	ok	73105	okpta.org	4056810750	0.583333333	0.5	0.33	0.33	0	1	0	0	0	1.3075	2.3075	0
3661424	100764	8777	3	Oklahoma Division of Student Assistance Programs	Durant	ok	74701	odsa.org	5807452268	National Dusters Quads and Searchlights	Oklahoma City	ok	73189	ndqsa.com	9314562797	0.642521368	0.36	0.37	0.37	0	1	0	0	0	1.306891026	2.306891026	0
4122771	1006	15475	3	Michigan State University	Washington	dc	20003	msu.edu	5173551855	Michigan Public Health Institute	Okemos	mi	48864	mphi.org	5173248300	0.835	0.52	0.39	0.56	0.385250375	0	0	0	0	2.306625562	2.306625562	0
3609778	100763	25760	4	Oklahoma Academy of Physician Assistants	Oklahoma City	ok	73101	okpa.org	4052363161	Interstate Oil and Gas Compact Commission	Oklahoma City	ok	73152	iogcc.publishpath.com	4055253556	0.642043059	0.36	0.37	0.37	0	1	0	0	0	1.306532294	2.306532294	0
3536010	100761	17884	3	OrangeTheory Fitness	Boca Raton	fl	33431	orangetheoryfitness.com	5617500900	Electrical Generating Systems Association	Boca Raton	fl	33432-7462	egsa.org	5617505575	0.57195122	0.45	0.36	0.36	0	1	0	0	0	1.306463415	2.306463415	0
3667173	100792	36662	3	Point Foundation	Los Angeles	ca	90036	pointfoundation.org	3239331234	"University of California, Los Angeles"	Los Angels	ca	90095	ucla.edu	3108254321	0.600993038	0.44	0.35	0.35	0	1	0	0	0	1.305744779	2.305744779	0
4454702	100754	47499	4	Novartis Pharmaceuticals Canada Inc.	Dorval	qc	H9S 1A9	pharma.novartis.com	5146316775	Canadian Urological Association (CUA)	Dorval	qc	H9S 5J9	cua.org	5143950376	0.548698699	0.33	0.43	0.43	0	1	0	0	0	1.304024024	2.304024024	0
4167007	1006	44212	3	Michigan State University	Washington	dc	20003	msu.edu	5173551855	Michigan Fire Inspectors Society	Kalamazoo	mi	49004	mfis.org		0.845	0.6	0.49	0.63	0.25340572	0	0	0	0	2.30385858	2.30385858	0
4147059	1006	40525	4	Michigan State University	Washington	dc	20003	msu.edu	5173551855	Michigan Library Association	Lansing	mi	48911	milibraries.org	5173942774	0.828126984	0.56	0.34	0.6	0.371594426	0	0	0	0	2.303486877	2.303486877	0
4029837	100768	15963	3	PEO Sisterhood Mississippi	Waveland	ms	39576	peomississippi.org		MISSISSIPPI WATER ENVIRONMENT ASSOCIATION	Senatobia	ms	38668	WWW.MSWEA.ORG	6019572676	0.292370231	0.19	0.45	0.59	0.107257238	1	0	0	0	1.302663531	2.302663531	0
3861338	100804	46065	3	Precision Castparts Corp	Portland	or	97239	precast.com	5039464800	Team Portland Tennis Association	Portland	or	97228	tptatennis.org		0.576388889	0.38	0.39	0.39	0	1	0	0	0	1.302291667	2.302291667	0
3214606	100822	50773	3	Region VI Pretreatment Association	North Little Rock	ar	72190	rvipa.org		Arkansas Society of Professional Engineers	Little Rock	ar	72221	arkansasengineers.com	5015415229	0.606325864	0.35	0.39	0.39	0	1	0	0	0	1.302244398	2.302244398	0
3628859	100773	40594	3	Paycom	Oklahoma City	ok	73142	paycom.com	4057226900	ACP - Oklahoma Chapter	Edmond	ok	73034	acponline.org	4053413169	0.616161616	0.5	0.31	0.31	0	1	0	0	0	1.302121212	2.302121212	0
4454614	100754	3451	4	Novartis Pharmaceuticals Canada Inc.	Dorval	qc	H9S 1A9	pharma.novartis.com	5146316775	Canadian Urological Association	Dorval	qc	H9S 5J9	cua.org	5143950376	0.545400239	0.35	0.42	0.42	0	1	0	0	0	1.301550179	2.301550179	0
4144157	1006	39679	4	Michigan State University	Washington	dc	20003	msu.edu	5173551855	Michigan Society of Professional Engineers	Lansing	mi	48933	michiganspe.org	5174879388	0.820380952	0.56	0.48	0.54	0.33260376	0	0	0	0	2.299191354	2.299191354	0
4155249	1006	41569	3	Michigan State University	Washington	dc	20003	msu.edu	5173551855	Michigan Meat Association	Mason	mi	48854	michiganmeatassociation.org	5175990036	0.854666667	0.6	0.4	0.6	0.304481407	0	0	0	0	2.29772211	2.29772211	0
3609409	100763	25691	4	Oklahoma Academy of Physician Assistants	Oklahoma City	ok	73101	okpa.org	4052363161	National Association of Buffalo Soldiers and Troopers Motorcycle Club	Oklahoma	ok	73189	nabstmc.com	4802828582	0.547170462	0.4	0.37	0.39	0.011470429	1	0	0	0	1.297583491	2.297583491	0
3601289	100764	12346	3	Oklahoma Division of Student Assistance Programs	Durant	ok	74701	odsa.org	5807452268	Ninety-Nines: International Women Pilots	Oklahoma City	ok	73159	ninety-nines.org	4056857969	0.568611111	0.38	0.39	0.39	0	1	0	0	0	1.296458333	2.296458333	0
3539527	100761	48794	3	OrangeTheory Fitness	Boca Raton	fl	33431	orangetheoryfitness.com	5617500900	Campus Management Corp	Boca Raton	fl	33487	campusmanagement.com	5619823729	0.518181818	0.35	0.43	0.43	0	1	0	0	0	1.296136364	2.296136364	0
2122506	100779	31721	3	Peoples Institute for Survival & Beyond	New Orleans	la	70119	pisab.org	5043019292	Knights and Ladies of Peter Claver	New Orleans	la	70116-2825	kofpc.org	5048214225	0.624969943	0.32	0.39	0.39	0	1	0	0	0	1.293727458	2.293727458	0
